timestamp,month,hour,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season,cnt
08/10/2016 17:00,10,17,16,16,59,9,3,0,1,2,2348
08/10/2016 18:00,10,18,15,15,65.5,9,3,0,1,2,1886
08/10/2016 19:00,10,19,15,15,63,11,2,0,1,2,1309
08/10/2016 20:00,10,20,14,14,67,10,1,0,1,2,984
08/10/2016 21:00,10,21,14,14,67,6.5,1,0,1,2,684
08/10/2016 22:00,10,22,13.5,13.5,69.5,7.5,2,0,1,2,730
08/10/2016 23:00,10,23,12.5,12.5,74.5,7,2,0,1,2,753
09/10/2016 0:00,10,0,12,12,77,9,1,0,1,2,615
09/10/2016 1:00,10,1,12,12,77,7,2,0,1,2,461
09/10/2016 2:00,10,2,12,12,77,8,1,0,1,2,402
09/10/2016 3:00,10,3,11,11,77,10,1,0,1,2,264
09/10/2016 4:00,10,4,10,8.5,82,10,1,0,1,2,142
09/10/2016 5:00,10,5,10,8,82,11,1,0,1,2,98
09/10/2016 6:00,10,6,9,8,87,8,1,0,1,2,119
09/10/2016 7:00,10,7,9.5,8,84.5,10,4,0,1,2,258
09/10/2016 8:00,10,8,10,8.5,82,11,1,0,1,2,467
09/10/2016 9:00,10,9,10.5,9.5,79.5,13,1,0,1,2,918
09/10/2016 10:00,10,10,12.5,12.5,69.5,12,2,0,1,2,1653
09/10/2016 11:00,10,11,14,14,61,18,2,0,1,2,2310
09/10/2016 12:00,10,12,15,15,55,15,2,0,1,2,2688
09/10/2016 13:00,10,13,15,15,53,12,2,0,1,2,2718
09/10/2016 14:00,10,14,15,15,55,11,2,0,1,2,2875
09/10/2016 15:00,10,15,13.5,13.5,65,17.5,2,0,1,2,2338
09/10/2016 16:00,10,16,13,13,69.5,7.5,2,0,1,2,1239
09/10/2016 17:00,10,17,14,14,61,6,2,0,1,2,1573
09/10/2016 18:00,10,18,13,13,67,8,2,0,1,2,1210
09/10/2016 19:00,10,19,13,13,67,7,1,0,1,2,764
09/10/2016 20:00,10,20,12,12,72,8,1,0,1,2,683
09/10/2016 21:00,10,21,12,12,72,7.5,1,0,1,2,510
09/10/2016 22:00,10,22,11.5,11.5,77,8,1,0,1,2,459
09/10/2016 23:00,10,23,11,11,79.5,8,1,0,1,2,318
10/10/2016 0:00,10,0,11,11,77,8,1,0,0,2,155
10/10/2016 1:00,10,1,9.5,9,84.5,6,1,0,0,2,88
10/10/2016 2:00,10,2,9,8,87,6,1,0,0,2,62
10/10/2016 3:00,10,3,9,9,84.5,4,1,0,0,2,45
10/10/2016 4:00,10,4,8,7.5,87,5.5,1,0,0,2,37
10/10/2016 5:00,10,5,8,7.5,87,5.5,1,0,0,2,140
10/10/2016 6:00,10,6,8,7,87,7,1,0,0,2,670
10/10/2016 7:00,10,7,8,6.5,87,8,1,0,0,2,2419
10/10/2016 8:00,10,8,8.5,7,84.5,9,1,0,0,2,4689
10/10/2016 9:00,10,9,10,8,76,11,1,0,0,2,2347
10/10/2016 10:00,10,10,10.5,10,74,10,2,0,0,2,1114
10/10/2016 11:00,10,11,11.5,11.5,69.5,15,2,0,0,2,1131
10/10/2016 12:00,10,12,13,13,61,16,2,0,0,2,1289
10/10/2016 13:00,10,13,13,13,63,16,2,0,0,2,1326
10/10/2016 14:00,10,14,13.5,13.5,59,15,3,0,0,2,1244
10/10/2016 15:00,10,15,13.5,13.5,61,13,2,0,0,2,1376
10/10/2016 16:00,10,16,13,13,57,13,2,0,0,2,1952
10/10/2016 17:00,10,17,12.5,12.5,63,14,2,0,0,2,4053
10/10/2016 18:00,10,18,12,12,67,8,2,0,0,2,3827
10/10/2016 19:00,10,19,11,11,74.5,6,1,0,0,2,1901
10/10/2016 20:00,10,20,10.5,10,74,7,1,0,0,2,1185
10/10/2016 21:00,10,21,9.5,8.5,81.5,7,1,0,0,2,821
10/10/2016 22:00,10,22,9,8.5,87,5,1,0,0,2,560
10/10/2016 23:00,10,23,9,8.5,82,5,2,0,0,2,329
11/10/2016 0:00,10,0,8.5,8,84.5,3,2,0,0,2,134
11/10/2016 1:00,10,1,8,7.5,87,5,1,0,0,2,102
11/10/2016 2:00,10,2,8,7.5,87,5,2,0,0,2,70
11/10/2016 3:00,10,3,8,7,87,6,2,0,0,2,42
11/10/2016 4:00,10,4,7.5,6.5,90,6,3,0,0,2,47
11/10/2016 5:00,10,5,8,7,87,6,3,0,0,2,136
11/10/2016 6:00,10,6,7,6,93,6.5,2,0,0,2,807
11/10/2016 7:00,10,7,7,6,90,6,2,0,0,2,2575
11/10/2016 8:00,10,8,7.5,7,87,3,2,0,0,2,4986
11/10/2016 9:00,10,9,8.5,8,84.5,5,1,0,0,2,2434
11/10/2016 10:00,10,10,9.5,9.5,79,0,1,0,0,2,1196
11/10/2016 11:00,10,11,11.5,11.5,72,5,2,0,0,2,1098
11/10/2016 12:00,10,12,13.5,13.5,65,10,2,0,0,2,1442
11/10/2016 13:00,10,13,14.5,14.5,57,13,2,0,0,2,1355
11/10/2016 14:00,10,14,15,15,59,15,2,0,0,2,1371
11/10/2016 15:00,10,15,15.5,15.5,55.5,14,2,0,0,2,1563
11/10/2016 16:00,10,16,15.5,15.5,55,17.5,7,0,0,2,2124
11/10/2016 17:00,10,17,14.5,14.5,59,18,2,0,0,2,4132
11/10/2016 18:00,10,18,13,13,67,15,2,0,0,2,3902
11/10/2016 19:00,10,19,13,13,67,11,1,0,0,2,2126
11/10/2016 20:00,10,20,12,12,72,6.5,2,0,0,2,1292
11/10/2016 21:00,10,21,12,12,72,5.5,3,0,0,2,893
11/10/2016 22:00,10,22,12,12,72,5,4,0,0,2,709
11/10/2016 23:00,10,23,11.5,11.5,77,3,4,0,0,2,378
12/10/2016 0:00,10,0,12,12,77,5,3,0,0,2,202
12/10/2016 1:00,10,1,11,11,88,5,3,0,0,2,118
12/10/2016 2:00,10,2,11,11,85,5,2,0,0,2,54
12/10/2016 3:00,10,3,10.5,10,91,7,3,0,0,2,54
12/10/2016 4:00,10,4,11,11,85,7,2,0,0,2,53
12/10/2016 5:00,10,5,11,11,88,2,7,0,0,2,129
12/10/2016 6:00,10,6,11,11,88,7.5,7,0,0,2,606
12/10/2016 7:00,10,7,11,11,88,6.5,7,0,0,2,2279
12/10/2016 8:00,10,8,11,11,88,11,7,0,0,2,4541
12/10/2016 9:00,10,9,12.5,12.5,79.5,12,2,0,0,2,2407
12/10/2016 10:00,10,10,14,14,69.5,21,2,0,0,2,1119
12/10/2016 11:00,10,11,15,15,65.5,23,2,0,0,2,1109
12/10/2016 12:00,10,12,14.5,14.5,65,20.5,2,0,0,2,1316
12/10/2016 13:00,10,13,15,15,63,23,7,0,0,2,1414
12/10/2016 14:00,10,14,15,15,59,24,2,0,0,2,1275
12/10/2016 15:00,10,15,15,15,63,21,2,0,0,2,1425
12/10/2016 16:00,10,16,14.5,14.5,61,21,2,0,0,2,2003
12/10/2016 17:00,10,17,14,14,63,21,2,0,0,2,3866
12/10/2016 18:00,10,18,14,14,65,19.5,2,0,0,2,3661
12/10/2016 19:00,10,19,13,13,69.5,13,7,0,0,2,1997
12/10/2016 20:00,10,20,12,12,82,15,7,0,0,2,873
12/10/2016 21:00,10,21,11.5,11.5,85,11,7,0,0,2,766
12/10/2016 22:00,10,22,11,11,88,13,7,0,0,2,615
12/10/2016 23:00,10,23,11,11,88,14,7,0,0,2,400
13/10/2016 0:00,10,0,10,8.5,94,9,7,0,0,2,115
13/10/2016 1:00,10,1,10.5,9.5,91,10,7,0,0,2,98
13/10/2016 2:00,10,2,10,9,91,9,3,0,0,2,47
13/10/2016 3:00,10,3,10,9,88,9,7,0,0,2,24
13/10/2016 4:00,10,4,9.5,7.5,84.5,12,7,0,0,2,40
13/10/2016 5:00,10,5,9,7,87,13,7,0,0,2,82
13/10/2016 6:00,10,6,9,7,87,12,3,0,0,2,632
13/10/2016 7:00,10,7,9,7.5,87,10,3,0,0,2,2061
13/10/2016 8:00,10,8,10,8,88,12,7,0,0,2,4196
13/10/2016 9:00,10,9,10,8,88,11,7,0,0,2,2053
13/10/2016 10:00,10,10,10.5,9.5,85,14,7,0,0,2,1051
13/10/2016 11:00,10,11,12,12,74.5,22.5,2,0,0,2,1046
13/10/2016 12:00,10,12,13,13,65,30.5,2,0,0,2,1298
13/10/2016 13:00,10,13,12.5,12.5,69.5,29,2,0,0,2,1366
13/10/2016 14:00,10,14,13.5,13.5,63,27,2,0,0,2,1247
13/10/2016 15:00,10,15,13,13,65,29.5,2,0,0,2,1424
13/10/2016 16:00,10,16,13,13,65,25,2,0,0,2,1899
13/10/2016 17:00,10,17,12.5,12.5,69.5,25,3,0,0,2,3623
13/10/2016 18:00,10,18,12.5,12.5,69.5,19.5,3,0,0,2,3279
13/10/2016 19:00,10,19,12,12,72,16,3,0,0,2,1868
13/10/2016 20:00,10,20,12.5,12.5,67,17,3,0,0,2,1170
13/10/2016 21:00,10,21,12,12,69.5,19.5,4,0,0,2,880
13/10/2016 22:00,10,22,12,12,67,18,1,0,0,2,641
13/10/2016 23:00,10,23,12,12,72,17,3,0,0,2,447
14/10/2016 0:00,10,0,12,12,72,13,4,0,0,2,244
14/10/2016 1:00,10,1,11,11,79.5,6.5,1,0,0,2,153
14/10/2016 2:00,10,2,11,11,77,6.5,1,0,0,2,109
14/10/2016 3:00,10,3,11.5,11.5,74.5,13,2,0,0,2,73
14/10/2016 4:00,10,4,11,11,77,11,1,0,0,2,69
14/10/2016 5:00,10,5,10.5,10.5,79.5,6,1,0,0,2,125
14/10/2016 6:00,10,6,9.5,9,84.5,6,2,0,0,2,649
14/10/2016 7:00,10,7,9.5,9.5,84.5,5,3,0,0,2,2196
14/10/2016 8:00,10,8,10,10,82,5,3,0,0,2,4312
14/10/2016 9:00,10,9,11,11,82,6,3,0,0,2,2293
14/10/2016 10:00,10,10,12,12,77,8,2,0,0,2,1217
14/10/2016 11:00,10,11,12.5,12.5,74.5,10,2,0,0,2,1213
14/10/2016 12:00,10,12,13.5,13.5,67.5,17.5,3,0,0,2,1497
14/10/2016 13:00,10,13,14.5,14.5,65,21.5,3,0,0,2,1603
14/10/2016 14:00,10,14,14,14,63,19,3,0,0,2,1394
14/10/2016 15:00,10,15,14,14,63,19.5,3,0,0,2,1577
14/10/2016 16:00,10,16,13.5,13.5,67.5,20.5,3,0,0,2,2236
14/10/2016 17:00,10,17,13,13,69.5,19,2,0,0,2,3727
14/10/2016 18:00,10,18,13,13,72,15,2,0,0,2,2884
14/10/2016 19:00,10,19,13,13,72,14,2,0,0,2,1635
14/10/2016 20:00,10,20,12,12,77,8,2,0,0,2,1071
14/10/2016 21:00,10,21,12,12,77,7,4,0,0,2,750
14/10/2016 22:00,10,22,12,12,77,7,4,0,0,2,677
14/10/2016 23:00,10,23,12,12,77,6.5,4,0,0,2,620
15/10/2016 0:00,10,0,12,12,77,6,4,0,1,2,519
15/10/2016 1:00,10,1,12,12,82,6,4,0,1,2,452
15/10/2016 2:00,10,2,12,12,82,2,4,0,1,2,319
15/10/2016 3:00,10,3,12,12,82,6,4,0,1,2,179
15/10/2016 4:00,10,4,12,12,82,2,4,0,1,2,157
15/10/2016 5:00,10,5,12,12,82,2,4,0,1,2,94
15/10/2016 6:00,10,6,11,11,88,3,3,0,1,2,118
15/10/2016 7:00,10,7,11,11,88,5,2,0,1,2,280
15/10/2016 8:00,10,8,11.5,11.5,85,2,2,0,1,2,545
15/10/2016 9:00,10,9,13,13,77,7,2,0,1,2,1021
15/10/2016 10:00,10,10,14,14,72,10,3,0,1,2,1524
15/10/2016 11:00,10,11,14,14,74.5,11,3,0,1,2,1693
15/10/2016 12:00,10,12,15.5,15.5,70,14,2,0,1,2,2229
15/10/2016 13:00,10,13,16,16,68,13,3,0,1,2,2429
15/10/2016 14:00,10,14,17,17,57.5,12,2,0,1,2,2638
15/10/2016 15:00,10,15,17,17,56,16,2,0,1,2,2742
15/10/2016 16:00,10,16,16.5,16.5,55.5,18,2,0,1,2,2487
15/10/2016 17:00,10,17,13.5,13.5,74.5,16,7,0,1,2,1367
15/10/2016 18:00,10,18,12,12,88,7.5,7,0,1,2,253
15/10/2016 19:00,10,19,13,13,88,7.5,7,0,1,2,504
15/10/2016 20:00,10,20,13,13,88,11,7,0,1,2,552
15/10/2016 21:00,10,21,13,13,85,13,1,0,1,2,458
15/10/2016 22:00,10,22,12,12,88,10,1,0,1,2,431
15/10/2016 23:00,10,23,12,12,88,10,1,0,1,2,497
16/10/2016 0:00,10,0,12,12,85,8,3,0,1,2,431
16/10/2016 1:00,10,1,11.5,11.5,85,6.5,1,0,1,2,365
16/10/2016 2:00,10,2,10,9.5,94,6.5,1,0,1,2,269
16/10/2016 3:00,10,3,10,8,94,11,1,0,1,2,229
16/10/2016 4:00,10,4,10,8,94,12,1,0,1,2,107
16/10/2016 5:00,10,5,10,8,94,14,1,0,1,2,95
16/10/2016 6:00,10,6,11,11,94,15,1,0,1,2,92
16/10/2016 7:00,10,7,13,13,88,17,7,0,1,2,108
16/10/2016 8:00,10,8,13,13,94,19,7,0,1,2,107
16/10/2016 9:00,10,9,14,14,88,23,7,0,1,2,355
16/10/2016 10:00,10,10,15.5,15.5,79.5,22.5,3,0,1,2,681
16/10/2016 11:00,10,11,16.5,16.5,75,23,3,0,1,2,1183
16/10/2016 12:00,10,12,16.5,16.5,72.5,22,7,0,1,2,1709
16/10/2016 13:00,10,13,17,17,70.5,18.5,7,0,1,2,2055
16/10/2016 14:00,10,14,17,17,70.5,18.5,7,0,1,2,1557
16/10/2016 15:00,10,15,17,17,68,18,7,0,1,2,1621
16/10/2016 16:00,10,16,16.5,16.5,72.5,16,7,0,1,2,1814
16/10/2016 17:00,10,17,16,16,72,11,2,0,1,2,1754
16/10/2016 18:00,10,18,15.5,15.5,72.5,11,2,0,1,2,1352
16/10/2016 19:00,10,19,15,15,77,12,1,0,1,2,938
16/10/2016 20:00,10,20,14,14,85,12,1,0,1,2,642
16/10/2016 21:00,10,21,14.5,14.5,85,12,1,0,1,2,484
16/10/2016 22:00,10,22,14,14,88,9,1,0,1,2,369
16/10/2016 23:00,10,23,14.5,14.5,91,9,7,0,1,2,210
17/10/2016 0:00,10,0,15,15,82,11,3,0,0,2,132
17/10/2016 1:00,10,1,14.5,14.5,79.5,11,3,0,0,2,87
17/10/2016 2:00,10,2,13.5,13.5,85,10,1,0,0,2,51
17/10/2016 3:00,10,3,13,13,88,11,1,0,0,2,29
17/10/2016 4:00,10,4,13,13,82,11,1,0,0,2,52
17/10/2016 5:00,10,5,13,13,82,6.5,1,0,0,2,136
17/10/2016 6:00,10,6,13,13,82,10,1,0,0,2,656
17/10/2016 7:00,10,7,13,13,82,9,1,0,0,2,2301
17/10/2016 8:00,10,8,13.5,13.5,82,13,2,0,0,2,4492
17/10/2016 9:00,10,9,15,15,74.5,16,1,0,0,2,2240
17/10/2016 10:00,10,10,15,15,72,13,1,0,0,2,1059
17/10/2016 11:00,10,11,16,16,70,18,2,0,0,2,1044
17/10/2016 12:00,10,12,16.5,16.5,66,19,2,0,0,2,1315
17/10/2016 13:00,10,13,17,17,62,22,7,0,0,2,1314
17/10/2016 14:00,10,14,16.5,16.5,66,20,2,0,0,2,1293
17/10/2016 15:00,10,15,17,17,57.5,23,2,0,0,2,1481
17/10/2016 16:00,10,16,16.5,16.5,61,21,2,0,0,2,2096
17/10/2016 17:00,10,17,15.5,15.5,65.5,15,7,0,0,2,2653
17/10/2016 18:00,10,18,13,13,79.5,20.5,7,0,0,2,2041
17/10/2016 19:00,10,19,13,13,82,9,2,0,0,2,1712
17/10/2016 20:00,10,20,13,13,82,13,2,0,0,2,1023
17/10/2016 21:00,10,21,12,12,82,15,1,0,0,2,675
17/10/2016 22:00,10,22,12,12,82,15,1,0,0,2,557
17/10/2016 23:00,10,23,12,12,82,12,1,0,0,2,295
18/10/2016 0:00,10,0,11.5,11.5,85,15,1,0,0,2,132
18/10/2016 1:00,10,1,11,11,85,18,1,0,0,2,80
18/10/2016 2:00,10,2,11,11,88,16,1,0,0,2,41
18/10/2016 3:00,10,3,11,11,88,14,1,0,0,2,35
18/10/2016 4:00,10,4,11,11,88,16,1,0,0,2,56
18/10/2016 5:00,10,5,11.5,11.5,85,15,1,0,0,2,126
18/10/2016 6:00,10,6,12,12,82,17,1,0,0,2,804
18/10/2016 7:00,10,7,12,12,82,18,1,0,0,2,2472
18/10/2016 8:00,10,8,12.5,12.5,79.5,18.5,2,0,0,2,4702
18/10/2016 9:00,10,9,13,13,77,27,7,0,0,2,2185
18/10/2016 10:00,10,10,13,13,74.5,27,7,0,0,2,1020
18/10/2016 11:00,10,11,13.5,13.5,67.5,30.5,2,0,0,2,899
18/10/2016 12:00,10,12,13,13,61,31.5,2,0,0,2,1341
18/10/2016 13:00,10,13,13,13,53,32,2,0,0,2,1307
18/10/2016 14:00,10,14,14,14,48,28,2,0,0,2,1283
18/10/2016 15:00,10,15,14,14,48,28,2,0,0,2,1413
18/10/2016 16:00,10,16,13.5,13.5,49.5,28,2,0,0,2,1983
18/10/2016 17:00,10,17,13,13,49,29.5,2,0,0,2,3944
18/10/2016 18:00,10,18,12.5,12.5,52.5,30,2,0,0,2,3798
18/10/2016 19:00,10,19,12,12,54,33,1,0,0,2,2066
18/10/2016 20:00,10,20,11,11,58,29.5,1,0,0,2,1226
18/10/2016 21:00,10,21,11,11,62,26,2,0,0,2,884
18/10/2016 22:00,10,22,10.5,9,64.5,24,1,0,0,2,613
18/10/2016 23:00,10,23,10.5,9,69,27,1,0,0,2,361
19/10/2016 0:00,10,0,10,7,71,24,3,0,0,2,171
19/10/2016 1:00,10,1,10,7,73.5,23,2,0,0,2,114
19/10/2016 2:00,10,2,11,11,72,25,2,0,0,2,49
19/10/2016 3:00,10,3,11,11,72,20.5,1,0,0,2,44
19/10/2016 4:00,10,4,11,11,77,21,1,0,0,2,55
19/10/2016 5:00,10,5,11,11,77,22,1,0,0,2,146
19/10/2016 6:00,10,6,11,11,77,21,1,0,0,2,736
19/10/2016 7:00,10,7,11,11,77,22,1,0,0,2,2517
19/10/2016 8:00,10,8,11,11,77,21,1,0,0,2,4975
19/10/2016 9:00,10,9,11.5,11.5,74.5,20,2,0,0,2,2454
19/10/2016 10:00,10,10,12,12,72,22,2,0,0,2,1079
19/10/2016 11:00,10,11,12.5,12.5,69.5,20,2,0,0,2,1011
19/10/2016 12:00,10,12,13,13,67,20.5,2,0,0,2,1457
19/10/2016 13:00,10,13,13,13,63,18,3,0,0,2,1422
19/10/2016 14:00,10,14,14,14,59,13,2,0,0,2,1268
19/10/2016 15:00,10,15,14,14,55,15,2,0,0,2,1393
19/10/2016 16:00,10,16,14,14,57,15,2,0,0,2,1964
19/10/2016 17:00,10,17,13.5,13.5,61,16,2,0,0,2,3796
19/10/2016 18:00,10,18,13,13,65,16,2,0,0,2,3634
19/10/2016 19:00,10,19,13,13,67,16,2,0,0,2,2001
19/10/2016 20:00,10,20,12,12,72,15,2,0,0,2,1214
19/10/2016 21:00,10,21,12,12,72,13,2,0,0,2,950
19/10/2016 22:00,10,22,11.5,11.5,74.5,13,2,0,0,2,752
19/10/2016 23:00,10,23,11,11,77,15,2,0,0,2,471
20/10/2016 0:00,10,0,11,11,77,14,1,0,0,2,240
20/10/2016 1:00,10,1,11,11,77,11,3,0,0,2,157
20/10/2016 2:00,10,2,10,8,82,11,3,0,0,2,90
20/10/2016 3:00,10,3,10,8,82,13,4,0,0,2,64
20/10/2016 4:00,10,4,11,11,79.5,10,4,0,0,2,61
20/10/2016 5:00,10,5,11,11,82,11,4,0,0,2,131
20/10/2016 6:00,10,6,11,11,88,12,3,0,0,2,732
20/10/2016 7:00,10,7,11,11,88,15,4,0,0,2,2306
20/10/2016 8:00,10,8,12,12,82,12,3,0,0,2,4693
20/10/2016 9:00,10,9,12,12,82,13,3,0,0,2,2365
20/10/2016 10:00,10,10,13,13,74.5,18.5,3,0,0,2,1148
20/10/2016 11:00,10,11,13,13,72,20.5,3,0,0,2,1022
20/10/2016 12:00,10,12,14,14,67,18.5,2,0,0,2,1364
20/10/2016 13:00,10,13,14,14,67,19,3,0,0,2,1335
20/10/2016 14:00,10,14,13.5,13.5,69.5,19,7,0,0,2,1313
20/10/2016 15:00,10,15,14,14,65,16,2,0,0,2,1400
20/10/2016 16:00,10,16,13,13,77,11,2,0,0,2,1867
20/10/2016 17:00,10,17,13,13,77,13,2,0,0,2,3627
20/10/2016 18:00,10,18,12,12,74.5,12,2,0,0,2,3408
20/10/2016 19:00,10,19,12,12,77,12,2,0,0,2,1887
20/10/2016 20:00,10,20,11.5,11.5,79.5,13,2,0,0,2,1123
20/10/2016 21:00,10,21,11,11,82,13,3,0,0,2,820
20/10/2016 22:00,10,22,11,11,82,14,1,0,0,2,726
20/10/2016 23:00,10,23,10,8,88,14,1,0,0,2,465
21/10/2016 0:00,10,0,10,8,88,14,1,0,0,2,279
21/10/2016 1:00,10,1,10,8,88,14,2,0,0,2,173
21/10/2016 2:00,10,2,10,8,88,15,3,0,0,2,101
21/10/2016 3:00,10,3,10,8,88,15,3,0,0,2,45
21/10/2016 4:00,10,4,10,8,88,12,3,0,0,2,45
21/10/2016 5:00,10,5,10,8,88,14,1,0,0,2,142
21/10/2016 6:00,10,6,10,8,88,15,2,0,0,2,649
21/10/2016 7:00,10,7,10,8,88,12,2,0,0,2,2087
21/10/2016 8:00,10,8,10,8,88,14,2,0,0,2,4253
21/10/2016 9:00,10,9,10,8,88,15,7,0,0,2,2273
21/10/2016 10:00,10,10,10.5,9.5,85,15,7,0,0,2,1163
21/10/2016 11:00,10,11,11.5,11.5,79.5,17,2,0,0,2,1128
21/10/2016 12:00,10,12,12,12,77,16,3,0,0,2,1435
21/10/2016 13:00,10,13,13,13,72,14,3,0,0,2,1553
21/10/2016 14:00,10,14,13,13,69.5,15,3,0,0,2,1414
21/10/2016 15:00,10,15,13.5,13.5,65,13,3,0,0,2,1499
21/10/2016 16:00,10,16,13,13,72,12,3,0,0,2,2116
21/10/2016 17:00,10,17,13,13,72,9,3,0,0,2,3091
21/10/2016 18:00,10,18,12,12,77,10,3,0,0,2,2621
21/10/2016 19:00,10,19,12,12,77,9,7,0,0,2,1589
21/10/2016 20:00,10,20,11.5,11.5,79.5,9,2,0,0,2,965
21/10/2016 21:00,10,21,11,11,82,9,2,0,0,2,711
21/10/2016 22:00,10,22,10,9.5,88,6.5,1,0,0,2,668
21/10/2016 23:00,10,23,9.5,8.5,87.5,7,2,0,0,2,567
22/10/2016 0:00,10,0,9,8,87,7,1,0,1,2,490
22/10/2016 1:00,10,1,9,8,87,8,3,0,1,2,365
22/10/2016 2:00,10,2,8,8,93,4,3,0,1,2,271
22/10/2016 3:00,10,3,8.5,7.5,90,6,3,0,1,2,191
22/10/2016 4:00,10,4,9,8,87,6,1,0,1,2,94
22/10/2016 5:00,10,5,9,8.5,87,5,1,0,1,2,79
22/10/2016 6:00,10,6,8.5,8.5,90,4,2,0,1,2,113
22/10/2016 7:00,10,7,8,7,93,6,2,0,1,2,291
22/10/2016 8:00,10,8,8,7,93,6.5,3,0,1,2,538
22/10/2016 9:00,10,9,8,7,93,6.5,3,0,1,2,996
22/10/2016 10:00,10,10,9.5,9,87.5,5,3,0,1,2,1278
22/10/2016 11:00,10,11,11.5,11.5,79.5,8,2,0,1,2,1775
22/10/2016 12:00,10,12,12,12,77,11,2,0,1,2,2307
22/10/2016 13:00,10,13,13.5,13.5,65,11,2,0,1,2,2422
22/10/2016 14:00,10,14,14,14,59,14,2,0,1,2,2513
22/10/2016 15:00,10,15,14,14,57,12,2,0,1,2,2510
22/10/2016 16:00,10,16,13,13,61,14,3,0,1,2,2356
22/10/2016 17:00,10,17,13,13,65,12,2,0,1,2,2095
22/10/2016 18:00,10,18,12.5,12.5,69.5,12,3,0,1,2,1589
22/10/2016 19:00,10,19,12,12,72,11,1,0,1,2,1113
22/10/2016 20:00,10,20,11.5,11.5,74.5,12,1,0,1,2,827
22/10/2016 21:00,10,21,10.5,10.5,79.5,7.5,1,0,1,2,674
22/10/2016 22:00,10,22,10,10,82,6,1,0,1,2,589
22/10/2016 23:00,10,23,10,10,82,5,2,0,1,2,544
23/10/2016 0:00,10,0,9,9,87,4,3,0,1,2,457
23/10/2016 1:00,10,1,9,8.5,87,3,3,0,1,2,429
23/10/2016 2:00,10,2,8.5,8,90,5,2,0,1,2,355
23/10/2016 3:00,10,3,8,7,90,6,2,0,1,2,217
23/10/2016 4:00,10,4,8,7,93,6,2,0,1,2,150
23/10/2016 5:00,10,5,8,8,87,4,3,0,1,2,107
23/10/2016 6:00,10,6,8,7,90,6.5,3,0,1,2,107
23/10/2016 7:00,10,7,7.5,6.5,90,6,1,0,1,2,173
23/10/2016 8:00,10,8,8,7,87,6,2,0,1,2,319
23/10/2016 9:00,10,9,9.5,8,79,10,2,0,1,2,744
23/10/2016 10:00,10,10,10.5,9.5,74,15,3,0,1,2,1359
23/10/2016 11:00,10,11,12,12,69.5,22,2,0,1,2,1900
23/10/2016 12:00,10,12,12,12,67,24,2,0,1,2,2166
23/10/2016 13:00,10,13,12.5,12.5,67.5,24,2,0,1,2,2435
23/10/2016 14:00,10,14,13,13,63,25,2,0,1,2,2203
23/10/2016 15:00,10,15,13,13,65,23,2,0,1,2,2406
23/10/2016 16:00,10,16,12,12,67,23,2,0,1,2,2069
23/10/2016 17:00,10,17,12,12,69.5,24,3,0,1,2,1826
23/10/2016 18:00,10,18,11.5,11.5,74.5,17.5,3,0,1,2,1376
23/10/2016 19:00,10,19,11,11,77,17,2,0,1,2,894
23/10/2016 20:00,10,20,11,11,77,15,1,0,1,2,615
23/10/2016 21:00,10,21,11,11,77,13,1,0,1,2,462
23/10/2016 22:00,10,22,10.5,9.5,79.5,12,2,0,1,2,481
23/10/2016 23:00,10,23,11,11,77,9,3,0,1,2,303
24/10/2016 0:00,10,0,10,9,82,8,2,0,0,2,202
24/10/2016 1:00,10,1,10,9,82,9,2,0,0,2,136
24/10/2016 2:00,10,2,11,11,72,9,2,0,0,2,62
24/10/2016 3:00,10,3,10.5,9.5,79.5,9,1,0,0,2,30
24/10/2016 4:00,10,4,10,8,82,12,1,0,0,2,63
24/10/2016 5:00,10,5,10,8,79,12,1,0,0,2,126
24/10/2016 6:00,10,6,10.5,9.5,79.5,14,7,0,0,2,585
24/10/2016 7:00,10,7,11,11,79.5,14,1,0,0,2,1973
24/10/2016 8:00,10,8,11,11,77,11,1,0,0,2,3985
24/10/2016 9:00,10,9,11,11,77,13,1,0,0,2,2070
24/10/2016 10:00,10,10,11.5,11.5,77,15,2,0,0,2,968
24/10/2016 11:00,10,11,13,13,67,13,2,0,0,2,965
24/10/2016 12:00,10,12,13,13,72,14,3,0,0,2,1180
24/10/2016 13:00,10,13,13,13,69.5,15,2,0,0,2,1294
24/10/2016 14:00,10,14,13.5,13.5,69.5,13,2,0,0,2,1253
24/10/2016 15:00,10,15,14,14,67,14,2,0,0,2,1299
24/10/2016 16:00,10,16,13.5,13.5,65,16,2,0,0,2,1808
24/10/2016 17:00,10,17,13,13,72,14,1,0,0,2,3805
24/10/2016 18:00,10,18,13,13,72,11,1,0,0,2,3404
24/10/2016 19:00,10,19,12,12,72,6.5,1,0,0,2,1913
24/10/2016 20:00,10,20,12,12,72,6.5,1,0,0,2,1213
24/10/2016 21:00,10,21,11.5,11.5,74.5,7,2,0,0,2,817
24/10/2016 22:00,10,22,11,11,77,6,2,0,0,2,534
24/10/2016 23:00,10,23,11,11,77,6,1,0,0,2,368
25/10/2016 0:00,10,0,11,11,77,6.5,1,0,0,2,123
25/10/2016 1:00,10,1,11,11,77,2,1,0,0,2,109
25/10/2016 2:00,10,2,11,11,77,4,1,0,0,2,67
25/10/2016 3:00,10,3,11,11,79.5,2,4,0,0,2,43
